00968302,3
00961665,0
01017556,0
01045500,0
01020316,1
00977111,0
00933753,1
01039083,0
00983224,0
01051835,1
01049374,0
01033471,0
01039060,0
01053000,0
00963782,0
00965830,0
00993127,0
01050388,1
01015750,0
01051762,1
00949307,1
00926468,1
00980810,0
01055826,1
00911326,2
00959326,1
01034575,0
01005914,0
00952806,0
01041265,0
01014317,0
00979226,3
00919336,1
00943717,1
00978801,0
01034475,0
01003982,3
00961444,1
01052997,0
01031121,1
01043565,1
01047062,3
01021579,0
00919841,1
01018068,1
01015201,1
00951146,0
01017262,1
00987806,0
00919478,1
00992066,0
00964937,2
01040835,1
01049958,0
01031470,1
00964085,1
00926728,1
01032285,0
00983071,0
01053978,1
01045351,0
00936328,1
01017398,0
00919350,0
01033068,0
01040725,1
00944277,0
00912445,1
01027400,0
00963937,1
01048363,0
01027231,0
00919816,1
01031263,1
00921869,0
01005864,0
01017550,0
00930330,1
01020594,1
00913728,1
00978462,0
00916848,0
01039053,0
00983077,0
00997137,0
00991006,0
00980070,1
01030092,0
00951149,1
01037659,1
01057240,0
00970040,0
00970037,1
00991080,0
00962412,0
01015579,0
00907499,1
01017395,0
01018509,0
00919070,1
01021662,0
00956104,1
01018065,0
00939618,1
00959330,0
01033958,0
00951131,1
01014948,0
00993775,1
00997149,0
00933940,0
01045005,0
00990219,3
00931711,1
01004326,0
00965181,0
01006330,0
00920997,1
01025173,0
00911197,1
00996745,0
01034566,0
00998449,1
00992781,0
01002538,0
01036345,0
00986140,0
01034478,1
00952094,0
01034498,1
00978537,0
01018515,1
01014240,0
01015714,0
00939288,1
00931717,0
01048580,0
01012961,1
01001927,1
01048470,3
01028607,1
00996152,1
01003204,0
01005844,0
00918587,1
01034006,1
00949661,0
01023529,0
00963072,0
00917736,0
00949334,0
00982664,0
01021333,3
00919064,0
00970760,0
00957145,1
00999077,1
00981995,0
00968464,0
00962998,1
00998373,0
01016126,0
00921877,0
00979495,0
01001232,1
00919339,0
00912460,1
00983034,1
00990204,1
00918553,0
00942824,0
01017553,0
00919058,1
01016168,3
01018947,0
00912074,0
01015780,0
01031467,1
01040075,1
00974656,1
01033687,1
01040735,3
00964726,1
01018438,2
00959334,1
01023060,2
01018269,0
00929284,1
01014882,0
01021582,0
01051756,1
00964951,1
01056979,0
00982687,0
01016251,0
01048078,1
00958563,1
00933315,0
01048083,0
01021705,3
01034583,0
01005838,0
01015596,1
00960234,1
00994477,0
01049368,0
01042082,1
00957136,1
01015590,1
00921000,0
00911311,0
00962409,0
00971022,0
00976494,1
00968299,3
00992778,0
01037262,0
01015093,0
00984860,0
00977495,1
01002092,1
01034586,0
01036338,0
00919076,1
00919354,0
00926714,0
00942830,0
01015820,0
00960878,0
01048222,1
00994480,1
00992885,0
00924111,1
00914772,1
01038240,1
00919638,0
00974650,1
01037203,0
00919052,1
00939627,1
00979348,1
01040860,1
00928996,1
01032207,0
00918487,1
00976180,0
01034569,0
00978982,1
00963001,0
00917677,3
01040869,1
01005841,0
01028610,0
01014715,1
01020265,1
00988889,1
01029936,1
01021340,1
00998494,0
01054013,0
01039207,3
00955726,1
00912124,0
00944283,1
00978543,0
01026212,1
01013860,1
00980857,1
01023012,1
01052992,0
01029649,1
01043997,0
00976126,1
01027591,1
00947972,1
00976497,0
00992709,0
01029355,0
01019224,0
01031774,0
01039743,1
00976491,0
00963786,0
00917674,3
01027485,0
01028940,3
01029933,0
01056407,0
01015717,1
01020324,1
00976186,0
01052942,1
01005917,0
00917987,1
00972280,0
01029911,1
01027282,1
00939615,1
00983417,0
00979859,1
00973363,0
01010808,0
01045184,0
01035783,0
00961953,3
00919342,3
01048213,1
00961951,0
01015316,3
00969747,0
01052899,0
00939621,2
01050594,1
00991448,1
00992889,0
01028949,3
00929290,0
00998908,0
01040741,0
00973925,3
00969109,0
00920488,1
01042113,1
00919061,1
01032204,1
01028952,3
01016646,0
00963807,1
01018666,1
00999564,5
01043612,1
01017726,1
01055900,1
01018671,0
01014320,0
00994385,1
00952803,1
01012697,1
00976129,1
00990207,3
01050348,1
01030385,1
01003689,0
00955124,1
00926705,1
00933946,1
00983214,0
01052230,0
01052227,0
01041742,3
01042116,0
00979362,0
00911193,1
01045703,1
00946250,0
00965109,0
00930303,0
00980631,0
00961915,0
00939096,1
01052840,1
01039268,0
01031253,0
00964091,1
01027616,0
00982718,3
00990901,3
00989070,1
00983217,0
01048571,1
01040565,0
00948134,0
01033694,1
01015593,1
01043609,1
01034173,1
00978531,0
01033010,0
01035202,0
01014721,1
01041734,1
01039193,0
00935555,0
00963940,1
01051832,1
00988875,5
00949254,0
01019603,0
01043620,3
00962575,0
00977012,1
01040849,2
01045313,3
00998446,0
01027601,1
01049961,1
00947528,0
00961956,3
00996167,1
00920855,1
01047224,1
00947520,0
01035765,0
00974621,1
01004834,1
00927653,1
00999840,1
01015099,0
01015814,0
00981835,1
01040738,3
01020313,1
00919082,1
01027587,0
00911169,1
01015088,0
00963007,0
01039212,0
01053072,0
00924788,1
01013004,1
00992771,0
01053049,0
00931720,1
00982678,0
00999835,0
00911202,1
01049819,3
00959074,0
01027477,0
01047550,0
01038234,1
00922026,1
01021356,0
01041678,0
00991489,3
01005867,0
00994612,1
01054250,0
01038733,1
01015746,0
00994930,0
00992882,0
00994449,0
00974625,0
00959740,1
01029646,1
01032043,0
00929377,1
01002824,0
01033288,1
01014860,1
00981734,1
00994391,3
00998370,1
00978979,1
00922032,1
01018661,1
01031224,0
00971915,0
01041362,0
01028059,0
00946896,0
00980839,5
00989091,1
01012702,0
01032578,0
01029372,1
01027594,0
01037421,0
01030098,0
01005870,0
00961448,3
01031257,0
00929287,0
00932393,1
00921866,0
00912448,1
00919770,1
01000812,1
00982709,0
01034578,3
00921857,0
00911055,0
01027211,0
00926701,1
00947531,0
01048588,1
01029653,1
01041259,3
00931714,1
01038210,1
01040827,3
00980079,1
01040252,1
00982706,0
00976132,3
01044916,1
01037424,0
00982692,0
00929382,1
01032482,0
01055520,1
01042658,0
01027613,1
01021259,0
01040732,0
00979365,0
01033478,0
00993124,1
01014885,3
00994440,0
01031682,1
00979803,1
01021675,0
01015789,0
00946950,1
00974647,0
00980658,0
00988725,1
01034556,3
00933301,1
01036473,1
00962584,0
00996164,1
00961912,0
00951154,0
00994446,3
01017265,1
00911014,1
01035773,0
01061597,1
00937345,0
00917959,0
01055409,0
00908485,1
01018656,0
01028604,0
00936560,0
01041256,1
01029972,1
01040748,0
00954021,1
00940049,1
01045695,0
01038945,0
00997876,0
00914077,0
01049371,0
00948436,0
00983420,0
00996157,1
01049192,1
01006728,0
00988746,1
00958560,0
01029868,1
00961323,0
00964466,1
00968025,0
00945020,1
01021097,0
01015198,0
00969735,3
00954366,1
01032448,1
00955210,0
00911010,1
01027228,0
01056430,1
01039202,1
01028943,1
01050608,0
00982667,0
01000240,1
01037208,0
01030791,1
01027622,3
00961353,1
00990210,1
01020310,1
00940749,1
00964088,1
01045360,0
01048456,0
01021561,1
00918094,0
01040243,1
01027597,0
01031464,3
00910562,1
01012953,1
01018061,0
00978911,0
00976485,1
01032476,0
00979359,0
01050597,1
00994388,3
01024169,1
01027610,0
00964094,1
01028946,3
01033964,0
01049838,0
00914781,0
01018274,0
00980869,1
00914778,0
00977698,0
00975969,0
01000243,3
01032165,0
00982661,0
01012430,0
01029023,1
01034501,1
01045012,0
01014166,1
01028738,0
00988854,1
01015303,1
00959917,1
01045504,0
00918097,0
00979766,0
01040068,0
00962578,0
01023736,1
01061594,1
01052224,0
00960242,1
01022579,1
01027468,0
01015765,1
00997132,0
00917728,3
01038742,0
00996773,0
01054702,1
01040312,0
00997905,3
00963004,0
01052843,1
00919774,0
00954360,1
00998452,0
01033716,0
01033586,0
01001921,1
00979356,0
01040722,3
01033065,0
00952441,0
00970746,0
00965502,0
00955753,0
01028741,0
01048577,1
00923444,1
00977591,1
01043994,0
01045310,3
01045307,1
01054016,1
00972277,0
00996468,0
01044457,3
01032485,0
01014678,3
00962581,0
01027277,0
00919055,1
01032479,0
01030774,3
00970334,0
01055524,1
00986137,0
00979339,0
00974653,1
00993912,0
01047547,0
00967765,0
00929585,1
01023740,1
01029789,3
01049930,0
01040863,1
01023053,1
00939624,1
01044921,0
01017190,1
00970480,0
01053043,0
01041091,1
01029822,1
01050239,1
01051841,0
01040081,1
01021353,0
01026239,1
01021337,1
01008247,0
00911051,3
01033873,0
00912067,0
01034469,0
01018679,1
01034009,1
01018512,1
00973041,0
00957733,0
00976500,0
00987291,1
01015762,3
01017977,1
01015786,1
00914143,1
00977588,1
01003015,1
01045188,0
01054259,1
01017925,0
01015783,0
01031269,0
01019818,0
01003200,0
00959930,0
00917731,3
01023743,1
01041262,0
00996485,0
01028762,1
00933932,0
01020057,0
01018676,0
01013001,1
00962231,0
01014879,1
00999850,0
00993407,1
00938331,1
00938680,1
00973827,0
01026858,1
00988125,0
01036382,0
00979423,1
01036476,1
01050584,1
00946956,1
01027496,1
00992032,0
01051759,1
00930304,0
00997880,0
01023526,1
01050508,1
01027388,1
01003985,1
01045607,0
00957736,0
01050345,1
00994394,3
01052896,0
01042653,0
01042079,0
01040852,0
01029375,0
00982727,1
01000809,1
01037096,0
01021350,0
00982717,1
01050505,1
01005516,1
00972283,3
01040084,0
01047332,3
00936331,1
00978804,1
01036479,1
01016256,0
01006382,0
00960237,1
00959323,1
00994474,0
01021681,0
01027619,1
00951251,1
01016097,0
00992712,0
00917671,3
01021554,0
00973814,0
01045357,0
00968295,1
01046809,1
01051838,1
01050589,1
01033876,1
00947814,0
01036379,0
00977238,0
00980661,1
01004980,1
00993772,3
01033719,1
01040728,3
00994933,0
00994088,0
01021684,0
01014724,1
01034592,0
00978534,1
01029964,1
01037418,0
01013007,1
00919468,1
01014310,0
01049386,3
01012434,0
00978795,0
01010889,1
00943547,1
01048584,0
01055499,0
00958551,1
01021693,0
00996158,1
01030087,0
01004572,3
00983044,0
00917984,1
00994483,0
00983220,0
01030729,0
01037981,1
00977056,1
00964218,0
00917965,3
01004878,1
01016736,1
01045009,0
00951157,0
01039855,1
01032292,0
00919807,1
00998911,0
01048574,1
01034848,0
00998376,1
01004829,1
00968781,0
01017729,1
